path,label,low_frac,high_frac,mean_flatness,high_flat_frame_frac,peak_count,rhythmic,freq_unnatural,noise_like,too_short
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_06_45~1.wav,0,0.9569187847426331,1.4505997572411867e-06,7.175352756405573e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_07_05.wav,0,0.9845980306975488,1.0204116309235517e-07,2.284323619150541e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_07_25~1.wav,0,0.9363639922579121,4.53555551610218e-07,1.444082275980918e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_10_45~1.wav,0,0.9773086023437771,1.3424655842627508e-07,2.0463510053136957e-10,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_10_50~1.wav,0,0.8555103471530202,2.8321690377527573e-06,2.0428629454727343e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_10_50~2.wav,0,0.7043503775358619,3.0794289739277625e-08,2.902313234187659e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_11_10~2.wav,0,0.6990552988113687,2.6353722347214783e-08,2.0290547020351823e-09,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_11_15~1.wav,0,0.7415384840947257,2.233286741955347e-07,3.873804388376811e-09,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_30_15~1.wav,0,0.9767879157634054,8.519595751756678e-08,1.1208943107021696e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_31_00.wav,0,0.8900412727219507,6.752603674947899e-08,1.3129613840590082e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_31_40~2.wav,0,0.8688927872964148,4.0837021714413694e-07,6.950442887898589e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_31_45~1.wav,0,0.7295798198133233,1.1676835227020478e-07,5.017006809993063e-09,0.0,10,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_32_05~2.wav,0,0.8981142381095674,1.224397083206589e-07,6.540932240284292e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_32_35~2.wav,0,0.9440025999644581,2.2594946658770317e-07,1.2210451316718718e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_32_50~2.wav,0,0.9402717299741002,4.028446403232127e-09,1.1516973152936316e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_34_15~1.wav,0,0.9191245082821374,2.0657586150919289e-07,9.714991477949297e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_34_40~2.wav,0,0.7807690018308616,3.940231756238664e-09,6.292878662605972e-09,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_34_45~1.wav,0,0.8191272424841463,1.9311921142583977e-08,5.837331951141778e-09,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_34_50~2.wav,0,0.7556776135798839,8.021466696521652e-08,2.8909525440212747e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_34_55~1.wav,0,0.807790104909273,4.2004128280647377e-07,5.4706042362795415e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_35_15~1.wav,0,0.834005487256995,7.244877515887667e-08,5.4952584704892615e-09,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_35_15~2.wav,0,0.9292114039041253,5.761013121254332e-08,4.792968244515805e-10,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_35_20~2.wav,0,0.8867783271088627,3.110329256090095e-08,6.5800915827196604e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_36_05~1.wav,0,0.8969203012041481,4.179959568426691e-08,2.1668585148404418e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_36_05~2.wav,0,0.7680255238149764,1.2119042439489527e-07,8.585584510001354e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_36_15~2.wav,0,0.8936597419665137,1.638315836033385e-07,6.354831771915315e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_40_50~1.wav,0,0.8051597761762501,3.398390778469264e-07,2.412681432417685e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_40_50~2.wav,0,0.8175865090231458,2.306142078759806e-07,9.810049661496123e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_41_10~1.wav,0,0.8876043574049878,7.843012399265819e-07,2.4161472822470387e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_41_20~2.wav,0,0.9273309063725846,9.999378245701057e-08,1.0881545442487095e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_41_30~2.wav,0,0.8835978814597828,4.495953600592319e-08,3.4168412099688794e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_44_05~1.wav,0,0.8855051866964718,2.0588364796747314e-09,5.969378946701909e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_45_30~2.wav,0,0.8637357221201997,3.7799245240251346e-07,5.820949766643935e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_46_25~2.wav,0,0.6998848500259203,4.935256862391797e-08,5.1875804985002105e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_46_30.wav,0,0.6313118308782608,1.4700003288228264e-07,4.6736264636138e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_46_45.wav,0,0.8126642588947198,9.459478596126493e-08,2.3375887892029823e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_47_55~1.wav,0,0.7841953338190185,3.860038066548065e-08,5.679784464973636e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_47_55~2.wav,0,0.6941500390110552,2.0438310892631992e-07,6.867769286600378e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_48_05~2.wav,0,0.732243401091092,2.2334885907310595e-07,6.084956538643382e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_50_00~2.wav,0,0.7550635344153108,7.130937796120974e-07,3.525452285657593e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_50_30~2.wav,0,0.8509087602748344,3.825258808889416e-07,1.0664149563410774e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_52_00~2.wav,0,0.8854717801552932,1.6927629550600388e-07,1.4489986099874841e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_52_30~1.wav,0,0.578907031625694,5.814285237047027e-07,5.9241852312652554e-08,0.0,2,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_52_40~2.wav,0,0.2770545514474966,2.5840014624362995e-07,2.0450245941106004e-09,0.0,166,1,0,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_52_45~2.wav,0,0.27437443572039855,1.8243262424703512e-09,5.3687765344534455e-09,0.0,87,1,0,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_53_00~1.wav,0,0.6863213150991803,2.3100675931134213e-06,6.455313155129261e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_53_05~1.wav,0,0.6131005324558394,1.3062026702022408e-07,4.676601008668513e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_53_05~2.wav,0,0.49512752766334656,1.369741992653583e-09,4.3580220676631143e-07,0.0,7,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_53_45~2.wav,0,0.4217861012549249,5.221867858971182e-09,9.197681265504798e-07,0.0,6,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_54_00~2.wav,0,0.4469336330192406,4.0895594948673216e-08,3.0108100190773257e-07,0.0,9,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_54_55~2.wav,0,0.36191770073451385,3.2990715144178937e-07,5.221893388807075e-07,0.0,6,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_55_30~2.wav,0,0.3720976231460359,2.8631735393366855e-08,6.669536105619045e-07,0.0,15,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_56_50~2.wav,0,0.7190732785717384,1.820085723275595e-10,1.0040467657290719e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_57_00~1.wav,0,0.6833655778587218,2.1760837032904114e-07,7.55618714265438e-08,0.0,3,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_57_15~1.wav,0,0.6437905396840853,1.3979860997970563e-07,9.307697013127836e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_57_15~2.wav,0,0.7945630161633956,7.622571597305671e-08,2.834617696123587e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_57_30~2.wav,0,0.5202195848521802,3.3467241766908956e-08,1.641259785856164e-07,0.0,11,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_19_59_35.wav,0,0.7426056032462987,6.570424512158654e-07,1.5520308238592406e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_02_35.wav,0,0.8605368953177877,5.93839990386839e-08,1.2705137386603838e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_07_30~1.wav,0,0.9892068391138276,4.737362339476024e-08,4.722948698798746e-10,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_07_35~1.wav,0,0.9836264785973502,2.689562783997345e-07,2.3248498681738283e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_08_00.wav,0,0.886856158341031,1.6225983226011868e-07,6.7702119466162e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_08_05.wav,0,0.9078904914413399,5.12806983245229e-08,1.071501642968542e-07,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_08_40.wav,0,0.9661804676702737,2.908526223435277e-08,2.1472255085086545e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_09_00.wav,0,0.9036617659654231,3.2430541994372803e-07,1.3258841136121191e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_21_50.wav,0,0.9013985234399665,3.8981293691154256e-08,2.111314678643339e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_22_25.wav,0,0.8934904180964262,9.44500734466179e-09,1.5160244615231022e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_23_35~1.wav,0,0.8695979855520677,2.115164938255014e-07,7.949905267423674e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_23_55.wav,0,0.9490961053020772,5.473608646732533e-09,5.788593604449943e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_24_25~2.wav,0,0.8923072953626409,1.38661436845835e-08,2.2114734932188185e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_27_10~1.wav,0,0.9139532497330354,1.9896636737987526e-08,3.435427231579524e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_27_45~2.wav,0,0.9456384972940827,7.472531516767166e-08,4.338309267382101e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_29_40~1.wav,0,0.908373971019267,9.006120061708571e-08,2.5833608585656975e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_30_05.wav,0,0.9048315472683244,2.9103343677733983e-08,6.080591141710556e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_30_25~2.wav,0,0.8856312005801877,3.5130896741551245e-08,1.1580386427567646e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_31_00~1.wav,0,0.80856407710738,7.691724921617015e-07,2.370146212626878e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_32_05~2.wav,0,0.7954276105609903,1.1083611403550621e-09,8.775180759812429e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_33_10~1.wav,0,0.691756638299637,2.535922249684049e-07,1.469453536628862e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0524_20_35_10.wav,0,0.6285813744522754,3.5021114184452787e-07,2.7800467705674237e-07,0.0,2,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0525_21_35_18~1.wav,0,0.9569053043660255,1.7276858975284275e-08,1.309409358718483e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0525_21_35_28.wav,0,0.8791585784798106,3.51503448815886e-08,1.0705764053042799e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0525_21_35_33~1.wav,0,0.9219253406405944,4.208394103712499e-08,1.2258667692055525e-10,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0525_21_37_13~1.wav,0,0.3416437508571365,3.904095534054836e-10,1.6560223912165384e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0525_21_37_58~1.wav,0,0.41637660853429576,1.0945026617737034e-08,2.1498634339423006e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0525_21_38_23~2.wav,0,0.3772165740712855,2.6597154977441905e-10,1.7328815147266141e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250708_0525_21_41_03~1.wav,0,0.3100255614436332,2.9841367255030594e-07,7.338199026207803e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0526_05_04_54~2.wav,0,0.7445905742544416,1.2602624526366294e-07,7.261995506269159e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0526_05_12_49~1.wav,0,0.6641104886443827,1.4464109298854729e-08,4.19336083723465e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_14_40~1.wav,0,0.639786635401979,4.2219338659747666e-07,6.390478688445e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_14_55.wav,0,0.7039013369688834,3.886855183268819e-07,3.4514700928411912e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_18_05~1.wav,0,0.40089700615611695,2.3907094470746406e-08,2.7612927624431904e-06,0.0,5,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_19_30.wav,0,0.6256992029976371,4.151096117861048e-07,6.758787662874965e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_20_15~2.wav,0,0.52700197647792,9.52915871402841e-08,3.1845596026869316e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_20_45~1.wav,0,0.6584147106944773,3.076699150872099e-08,3.258402898609347e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_20_45~2.wav,0,0.4385104086592009,7.587517896549001e-08,1.8238649772683857e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_21_20~1.wav,0,0.6164763253847574,2.1812716233535936e-07,4.715789600595599e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_22_20.wav,0,0.5180171504137302,1.8581163318748096e-07,1.1191758630957338e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_24_30~1.wav,0,0.7051284301482919,6.792733420126703e-07,1.1091194664913928e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_25_55~1.wav,0,0.252651126271942,3.785132897613119e-08,7.437203635163314e-07,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_25_55~2.wav,0,0.46637915335301483,1.747861213568448e-07,1.0675923931557918e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_27_20.wav,0,0.4459735442953909,1.7985462861469736e-07,1.9559966801807604e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_27_45~1.wav,0,0.3367210728520156,1.274251292055415e-08,6.418871407731785e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_27_55~1.wav,0,0.33522378067647546,2.5784888613564584e-08,4.4871558202430606e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_28_20~2.wav,0,0.5688183118650516,1.6002312602220653e-08,6.34423372503079e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_28_40~2.wav,0,0.6406881000335339,6.457566706570775e-08,1.3137167798049632e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_28_50~1.wav,0,0.5349732123797074,1.8841222405096363e-06,9.657890132075408e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_28_50~2.wav,0,0.7277708941005102,2.4269592635910396e-08,5.140146868143347e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_29_05~2.wav,0,0.31265654637082896,2.3568893297766928e-07,1.095996481126349e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_29_45~2.wav,0,0.7252650532373578,2.714491853342541e-07,5.737874744227156e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_29_55~1.wav,0,0.28617495582970215,4.7031374962118673e-07,8.73203589435434e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_30_05~1.wav,0,0.3175833534026535,1.6877606171633056e-07,8.178485586540774e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_30_05~2~2.wav,0,0.5912950834153979,3.098435984112512e-07,4.61193081946476e-07,0.0,2,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_30_10.wav,0,0.43890404899221835,5.952277332659031e-08,5.005825300941069e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_30_20~1.wav,0,0.42464127123522166,8.332056444520302e-08,7.695029466958658e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_30_25~1.wav,0,0.6255316890303303,2.7513961943320305e-09,2.2180583414410648e-07,0.0,2,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_32_00~2.wav,0,0.6473359772698938,2.970302984289903e-06,8.16313513496425e-06,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_32_10~2.wav,0,0.5571566386932414,1.16380526157714e-08,1.090819807814114e-07,0.0,3,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_05_32_25~2.wav,0,0.575592813408556,1.7841890582262872e-08,9.840315442488645e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_06_16_10.wav,0,0.987498367195193,9.523736727093724e-08,4.263132069581843e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_06_21_35~2.wav,0,0.9492663023981845,2.9451434579095624e-08,4.1061273492459804e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_06_24_05~2.wav,0,0.9024176271079126,3.2466360553622126e-09,1.3617854621728043e-09,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_06_24_15~1~1.wav,0,0.95148824030236,1.0304848225975613e-07,3.2002331340486023e-10,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_06_25_10~1.wav,0,0.920384288675829,5.535247084096501e-07,9.131059641731554e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_06_58_00~2.wav,0,0.9051506822203473,3.971582027779547e-07,1.6672551339524944e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_06_59_00.wav,0,0.943209390439537,4.065124204643751e-07,2.2580188385745714e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_10_25~1.wav,0,0.9171369982898481,4.429937351631262e-08,2.6550193155117086e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_11_00~1.wav,0,0.6088866184704042,3.450352282842553e-08,9.100726856559049e-07,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_11_15~2.wav,0,0.23952681092867167,3.7741680905518744e-08,1.373413624605746e-06,0.0,1,0,0,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_14_40~1.wav,0,0.8171452715518884,1.2699295495097834e-07,1.7167176125099104e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_31_00~2.wav,0,0.8525117676302901,6.189246376601375e-09,2.644553553921014e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_31_45~2.wav,0,0.9602339576060331,6.856818455478266e-07,1.1449750481062893e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_36_50~2.wav,0,0.9156601760194891,9.351955246869317e-07,3.1629380004005725e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_37_00~2.wav,0,0.868134072861988,8.339522007527032e-08,1.305631336379065e-08,0.0,1,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_37_35~1.wav,0,0.9491973587825218,4.690400932787827e-08,1.4452338215065197e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_37_55~2.wav,0,0.9577478096703866,2.9546340378255908e-08,8.273468132813377e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_39_05~2.wav,0,0.9253399186181025,1.6649901959320224e-07,1.0369037184432273e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_40_05.wav,0,0.7302721183166827,9.734076867859265e-08,1.7274567554181885e-08,0.0,3,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_44_00~2.wav,0,0.9381168045099875,1.1606443368973195e-07,4.259009589446805e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_45_00~2.wav,0,0.9126988975785923,2.1460341961288e-07,2.8396268447750117e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_45_05~1.wav,0,0.9398068940643358,3.4307449813633404e-08,8.286889396913466e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_45_05~2.wav,0,0.914750186050179,2.9269073091631543e-07,1.875494071157391e-08,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_45_25.wav,0,0.9557495409638019,1.0181920033490096e-07,4.059346636609007e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_49_40~2.wav,0,0.8640845029776829,1.2066721201730838e-07,7.803827806185382e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_50_05~2.wav,0,0.9388860451175208,1.4899928187167068e-08,3.152833272235256e-10,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_50_10~2.wav,0,0.8530715221401168,2.2130241874849897e-07,1.2915195579665806e-09,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_50_25~1.wav,0,0.8643588072749379,2.41569145912382e-08,7.649348932048383e-10,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_50_40~1.wav,0,0.9542172140202624,1.8214483426798796e-07,3.820805338783373e-10,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_51_00~2.wav,0,0.9726567948154006,4.259321323115196e-08,9.784878463037217e-11,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_07_51_05~2.wav,0,0.9533157443662564,9.232255821671547e-08,3.123204195265572e-10,0.0,0,0,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_08_49_10~1.wav,0,0.47044729041391076,2.969708128127441e-08,3.7338551805987663e-07,0.0,6,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_08_49_55.wav,0,0.44030557437633383,1.6226418218061238e-09,8.038315399971907e-07,0.0,4,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_08_50_30~2.wav,0,0.5354967428733722,3.271546093713447e-09,5.394925892687752e-07,0.0,3,1,1,0,0
quiet_horizon/dsp_dataset\nature\wood_thrush\250709_0527_08_50_40.wav,0,0.4766521682248408,1.300297198962664e-07,5.149226467437984e-07,0.0,2,1,1,0,0
quiet_horizon/dsp_dataset\nature\yellow-bellied_sapsucker\250513_0422_11_35_06.wav,0,0.9371597772194511,1.9269013217347456e-08,8.5028837304435e-09,0.0,0,0,1,0,0
